 ,Label,Area,Mean,StdDev,Min,Max,Slice
555,22946173.tif:Blue,290,255,0,255,255,3
556,22946173.tif:Blue,282,255,0,255,255,3
557,22946173.tif:Blue,303,255,0,255,255,3
558,22946173.tif:Blue,300,255,0,255,255,3
559,22946173.tif:Blue,306,255,0,255,255,3
560,22946173.tif:Blue,270,255,0,255,255,3
561,22946173.tif:Blue,368,255,0,255,255,3
562,22946173.tif:Blue,318,255,0,255,255,3
563,22946173.tif:Blue,288,255,0,255,255,3
564,22946173.tif:Blue,262,255,0,255,255,3
565,22946173.tif:Blue,269,255,0,255,255,3
566,22946173.tif:Blue,251,255,0,255,255,3
567,22946173.tif:Blue,304,255,0,255,255,3
568,22946173.tif:Blue,421,255,0,255,255,3
569,22946173.tif:Blue,228,255,0,255,255,3
570,22946173.tif:Blue,423,255,0,255,255,3
571,22946173.tif:Blue,443,255,0,255,255,3
572,22946173.tif:Blue,281,255,0,255,255,3
573,22946173.tif:Blue,302,255,0,255,255,3
574,22946173.tif:Blue,483,255,0,255,255,3
575,22946173.tif:Blue,481,255,0,255,255,3
576,22946173.tif:Blue,306,255,0,255,255,3
577,22946173.tif:Blue,294,255,0,255,255,3
578,22946173.tif:Blue,279,255,0,255,255,3
579,22946173.tif:Blue,302,255,0,255,255,3
580,22946173.tif:Blue,270,255,0,255,255,3
581,22946173.tif:Blue,300,255,0,255,255,3
582,22946173.tif:Blue,443,255,0,255,255,3
583,22946173.tif:Blue,349,255,0,255,255,3
584,22946173.tif:Blue,393,255,0,255,255,3
585,22946173.tif:Blue,393,255,0,255,255,3
586,22946173.tif:Blue,319,255,0,255,255,3
587,22946173.tif:Blue,283,255,0,255,255,3
588,22946173.tif:Blue,273,255,0,255,255,3
589,22946173.tif:Blue,204,255,0,255,255,3
590,22946173.tif:Blue,307,255,0,255,255,3
591,22946173.tif:Blue,450,255,0,255,255,3
592,22946173.tif:Blue,277,255,0,255,255,3
593,22946173.tif:Blue,267,255,0,255,255,3
594,22946173.tif:Blue,274,255,0,255,255,3
595,22946173.tif:Blue,485,255,0,255,255,3
596,22946173.tif:Blue,286,255,0,255,255,3
597,22946173.tif:Blue,417,255,0,255,255,3
598,22946173.tif:Blue,252,255,0,255,255,3
599,22946173.tif:Blue,268,255,0,255,255,3
600,22946173.tif:Blue,253,255,0,255,255,3
601,22946173.tif:Blue,160,255,0,255,255,3
602,22946173.tif:Blue,326,255,0,255,255,3
603,22946173.tif:Blue,437,255,0,255,255,3
604,22946173.tif:Blue,324,255,0,255,255,3
605,22946173.tif:Blue,293,255,0,255,255,3
606,22946173.tif:Blue,344,255,0,255,255,3
607,22946173.tif:Blue,241,255,0,255,255,3
608,22946173.tif:Blue,493,255,0,255,255,3
609,22946173.tif:Blue,246,255,0,255,255,3
610,22946173.tif:Blue,275,255,0,255,255,3
611,22946173.tif:Blue,321,255,0,255,255,3
612,22946173.tif:Blue,418,255,0,255,255,3
613,22946173.tif:Blue,322,255,0,255,255,3
614,22946173.tif:Blue,322,255,0,255,255,3
615,22946173.tif:Blue,198,255,0,255,255,3
616,22946173.tif:Blue,271,255,0,255,255,3
617,22946173.tif:Blue,333,255,0,255,255,3
618,22946173.tif:Blue,324,255,0,255,255,3
619,22946173.tif:Blue,360,255,0,255,255,3
620,22946173.tif:Blue,282,255,0,255,255,3
621,22946173.tif:Blue,390,255,0,255,255,3
622,22946173.tif:Blue,299,255,0,255,255,3
623,22946173.tif:Blue,420,255,0,255,255,3
624,22946173.tif:Blue,244,255,0,255,255,3
625,22946173.tif:Blue,371,255,0,255,255,3
626,22946173.tif:Blue,272,255,0,255,255,3
627,22946173.tif:Blue,292,255,0,255,255,3
628,22946173.tif:Blue,292,255,0,255,255,3
629,22946173.tif:Blue,326,255,0,255,255,3
630,22946173.tif:Blue,284,255,0,255,255,3
631,22946173.tif:Blue,294,255,0,255,255,3
632,22946173.tif:Blue,295,255,0,255,255,3
633,22946173.tif:Blue,410,255,0,255,255,3
634,22946173.tif:Blue,335,255,0,255,255,3
635,22946173.tif:Blue,367,255,0,255,255,3
636,22946173.tif:Blue,290,255,0,255,255,3
637,22946173.tif:Blue,443,255,0,255,255,3
638,22946173.tif:Blue,323,255,0,255,255,3
639,22946173.tif:Blue,279,255,0,255,255,3
640,22946173.tif:Blue,299,255,0,255,255,3
641,22946173.tif:Blue,251,255,0,255,255,3
642,22946173.tif:Blue,466,255,0,255,255,3
643,22946173.tif:Blue,500,255,0,255,255,3
644,22946173.tif:Blue,303,255,0,255,255,3
645,22946173.tif:Blue,280,255,0,255,255,3
646,22946173.tif:Blue,273,255,0,255,255,3
647,22946173.tif:Blue,233,255,0,255,255,3
648,22946173.tif:Blue,297,255,0,255,255,3
649,22946173.tif:Blue,374,255,0,255,255,3
650,22946173.tif:Blue,368,255,0,255,255,3
651,22946173.tif:Blue,285,255,0,255,255,3
652,22946173.tif:Blue,305,255,0,255,255,3
653,22946173.tif:Blue,367,255,0,255,255,3
654,22946173.tif:Blue,267,255,0,255,255,3
655,22946173.tif:Blue,293,255,0,255,255,3
656,22946173.tif:Blue,289,255,0,255,255,3
657,22946173.tif:Blue,429,255,0,255,255,3
658,22946173.tif:Blue,271,255,0,255,255,3
659,22946173.tif:Blue,287,255,0,255,255,3
660,22946173.tif:Blue,435,255,0,255,255,3
661,22946173.tif:Blue,497,255,0,255,255,3
662,22946173.tif:Blue,276,255,0,255,255,3
663,22946173.tif:Blue,298,255,0,255,255,3
664,22946173.tif:Blue,287,255,0,255,255,3
665,22946173.tif:Blue,307,255,0,255,255,3
666,22946173.tif:Blue,409,255,0,255,255,3
667,22946173.tif:Blue,219,255,0,255,255,3
668,22946173.tif:Blue,325,255,0,255,255,3
669,22946173.tif:Blue,474,255,0,255,255,3
670,22946173.tif:Blue,429,255,0,255,255,3
671,22946173.tif:Blue,185,255,0,255,255,3
672,22946173.tif:Blue,370,255,0,255,255,3
673,22946173.tif:Blue,153,255,0,255,255,3
674,22946173.tif:Blue,265,255,0,255,255,3
675,22946173.tif:Blue,450,255,0,255,255,3
676,22946173.tif:Blue,288,255,0,255,255,3
677,22946173.tif:Blue,307,255,0,255,255,3
678,22946173.tif:Blue,312,255,0,255,255,3
679,22946173.tif:Blue,428,255,0,255,255,3
680,22946173.tif:Blue,350,255,0,255,255,3
681,22946173.tif:Blue,276,255,0,255,255,3
682,22946173.tif:Blue,324,255,0,255,255,3
683,22946173.tif:Blue,338,255,0,255,255,3
684,22946173.tif:Blue,347,255,0,255,255,3
685,22946173.tif:Blue,381,255,0,255,255,3
686,22946173.tif:Blue,309,255,0,255,255,3
687,22946173.tif:Blue,434,255,0,255,255,3
688,22946173.tif:Blue,377,255,0,255,255,3
689,22946173.tif:Blue,383,255,0,255,255,3
690,22946173.tif:Blue,432,255,0,255,255,3
691,22946173.tif:Blue,433,255,0,255,255,3
692,22946173.tif:Blue,326,255,0,255,255,3
693,22946173.tif:Blue,327,255,0,255,255,3
694,22946173.tif:Blue,373,255,0,255,255,3
695,22946173.tif:Blue,157,255,0,255,255,3
696,22946173.tif:Blue,421,255,0,255,255,3
697,22946173.tif:Blue,333,255,0,255,255,3
698,22946173.tif:Blue,312,255,0,255,255,3
699,22946173.tif:Blue,309,255,0,255,255,3
700,22946173.tif:Blue,432,255,0,255,255,3
701,22946173.tif:Blue,259,255,0,255,255,3
702,22946173.tif:Blue,308,255,0,255,255,3
703,22946173.tif:Blue,352,255,0,255,255,3
704,22946173.tif:Blue,285,255,0,255,255,3
705,22946173.tif:Blue,251,255,0,255,255,3
706,22946173.tif:Blue,435,255,0,255,255,3
707,22946173.tif:Blue,369,255,0,255,255,3
708,22946173.tif:Blue,329,255,0,255,255,3
709,22946173.tif:Blue,300,255,0,255,255,3
710,22946173.tif:Blue,305,255,0,255,255,3
711,22946173.tif:Blue,278,255,0,255,255,3
712,22946173.tif:Blue,320,255,0,255,255,3
713,22946173.tif:Blue,325,255,0,255,255,3
714,22946173.tif:Blue,324,255,0,255,255,3
715,22946173.tif:Blue,422,255,0,255,255,3
716,22946173.tif:Blue,304,255,0,255,255,3
717,22946173.tif:Blue,309,255,0,255,255,3
718,22946173.tif:Blue,492,255,0,255,255,3
719,22946173.tif:Blue,329,255,0,255,255,3
720,22946173.tif:Blue,328,255,0,255,255,3
721,22946173.tif:Blue,461,255,0,255,255,3
722,22946173.tif:Blue,334,255,0,255,255,3
723,22946173.tif:Blue,299,255,0,255,255,3
724,22946173.tif:Blue,243,255,0,255,255,3
725,22946173.tif:Blue,329,255,0,255,255,3
726,22946173.tif:Blue,301,255,0,255,255,3
727,22946173.tif:Blue,425,255,0,255,255,3
728,22946173.tif:Blue,466,255,0,255,255,3
729,22946173.tif:Blue,272,255,0,255,255,3
730,22946173.tif:Blue,323,255,0,255,255,3
731,22946173.tif:Blue,462,255,0,255,255,3
732,22946173.tif:Blue,412,255,0,255,255,3
733,22946173.tif:Blue,321,255,0,255,255,3
734,22946173.tif:Blue,325,255,0,255,255,3
735,22946173.tif:Blue,333,255,0,255,255,3
736,22946173.tif:Blue,467,255,0,255,255,3
737,22946173.tif:Blue,255,255,0,255,255,3
738,22946173.tif:Blue,309,255,0,255,255,3
739,22946173.tif:Blue,318,255,0,255,255,3
740,22946173.tif:Blue,312,255,0,255,255,3
741,22946173.tif:Blue,320,255,0,255,255,3
742,22946173.tif:Blue,315,255,0,255,255,3
743,22946173.tif:Blue,323,255,0,255,255,3
744,22946173.tif:Blue,340,255,0,255,255,3
745,22946173.tif:Blue,311,255,0,255,255,3
746,22946173.tif:Blue,288,255,0,255,255,3
747,22946173.tif:Blue,359,255,0,255,255,3
748,22946173.tif:Blue,308,255,0,255,255,3
749,22946173.tif:Blue,410,255,0,255,255,3
750,22946173.tif:Blue,290,255,0,255,255,3
751,22946173.tif:Blue,457,255,0,255,255,3
752,22946173.tif:Blue,297,255,0,255,255,3
753,22946173.tif:Blue,187,255,0,255,255,3
754,22946173.tif:Blue,292,255,0,255,255,3
755,22946173.tif:Blue,280,255,0,255,255,3
756,22946173.tif:Blue,365,255,0,255,255,3
757,22946173.tif:Blue,306,255,0,255,255,3
758,22946173.tif:Blue,331,255,0,255,255,3
759,22946173.tif:Blue,329,255,0,255,255,3
760,22946173.tif:Blue,357,255,0,255,255,3
761,22946173.tif:Blue,338,255,0,255,255,3
762,22946173.tif:Blue,287,255,0,255,255,3
763,22946173.tif:Blue,283,255,0,255,255,3
764,22946173.tif:Blue,449,255,0,255,255,3
765,22946173.tif:Blue,462,255,0,255,255,3
766,22946173.tif:Blue,312,255,0,255,255,3
767,22946173.tif:Blue,325,255,0,255,255,3
768,22946173.tif:Blue,288,255,0,255,255,3
769,22946173.tif:Blue,333,255,0,255,255,3
770,22946173.tif:Blue,204,255,0,255,255,3
771,22946173.tif:Blue,276,255,0,255,255,3
772,22946173.tif:Blue,280,255,0,255,255,3
773,22946173.tif:Blue,299,255,0,255,255,3
774,22946173.tif:Blue,435,255,0,255,255,3
775,22946173.tif:Blue,287,255,0,255,255,3
776,22946173.tif:Blue,347,255,0,255,255,3
777,22946173.tif:Blue,295,255,0,255,255,3
778,22946173.tif:Blue,311,255,0,255,255,3
779,22946173.tif:Blue,353,255,0,255,255,3
780,22946173.tif:Blue,360,255,0,255,255,3
781,22946173.tif:Blue,495,255,0,255,255,3
782,22946173.tif:Blue,307,255,0,255,255,3
783,22946173.tif:Blue,322,255,0,255,255,3
784,22946173.tif:Blue,404,255,0,255,255,3
785,22946173.tif:Blue,488,255,0,255,255,3
786,22946173.tif:Blue,277,255,0,255,255,3
787,22946173.tif:Blue,382,255,0,255,255,3
788,22946173.tif:Blue,287,255,0,255,255,3
789,22946173.tif:Blue,358,255,0,255,255,3
790,22946173.tif:Blue,301,255,0,255,255,3
791,22946173.tif:Blue,261,255,0,255,255,3
792,22946173.tif:Blue,494,255,0,255,255,3
793,22946173.tif:Blue,442,255,0,255,255,3
794,22946173.tif:Blue,338,255,0,255,255,3
795,22946173.tif:Blue,314,255,0,255,255,3
796,22946173.tif:Blue,382,255,0,255,255,3
797,22946173.tif:Blue,302,255,0,255,255,3
798,22946173.tif:Blue,306,255,0,255,255,3
799,22946173.tif:Blue,365,255,0,255,255,3
800,22946173.tif:Blue,291,255,0,255,255,3
801,22946173.tif:Blue,495,255,0,255,255,3
802,22946173.tif:Blue,338,255,0,255,255,3
803,22946173.tif:Blue,469,255,0,255,255,3
804,22946173.tif:Blue,496,255,0,255,255,3
805,22946173.tif:Blue,314,255,0,255,255,3
806,22946173.tif:Blue,326,255,0,255,255,3
807,22946173.tif:Blue,298,255,0,255,255,3
808,22946173.tif:Blue,332,255,0,255,255,3
809,22946173.tif:Blue,445,255,0,255,255,3
810,22946173.tif:Blue,319,255,0,255,255,3
811,22946173.tif:Blue,476,255,0,255,255,3
812,22946173.tif:Blue,320,255,0,255,255,3
813,22946173.tif:Blue,393,255,0,255,255,3
814,22946173.tif:Blue,390,255,0,255,255,3
815,22946173.tif:Blue,316,255,0,255,255,3
816,22946173.tif:Blue,298,255,0,255,255,3
817,22946173.tif:Blue,314,255,0,255,255,3
818,22946173.tif:Blue,442,255,0,255,255,3
819,22946173.tif:Blue,336,255,0,255,255,3
820,22946173.tif:Blue,414,255,0,255,255,3
821,22946173.tif:Blue,296,255,0,255,255,3
822,22946173.tif:Blue,333,255,0,255,255,3
823,22946173.tif:Blue,210,255,0,255,255,3
824,22946173.tif:Blue,310,255,0,255,255,3
825,22946173.tif:Blue,479,255,0,255,255,3
826,22946173.tif:Blue,446,255,0,255,255,3
827,22946173.tif:Blue,316,255,0,255,255,3
828,22946173.tif:Blue,466,255,0,255,255,3
829,22946173.tif:Blue,360,255,0,255,255,3
830,22946173.tif:Blue,470,255,0,255,255,3
831,22946173.tif:Blue,355,255,0,255,255,3
832,22946173.tif:Blue,317,255,0,255,255,3
833,22946173.tif:Blue,305,255,0,255,255,3
834,22946173.tif:Blue,317,255,0,255,255,3
835,22946173.tif:Blue,312,255,0,255,255,3
836,22946173.tif:Blue,344,255,0,255,255,3
837,22946173.tif:Blue,353,255,0,255,255,3
838,22946173.tif:Blue,310,255,0,255,255,3
839,22946173.tif:Blue,391,255,0,255,255,3
840,22946173.tif:Blue,352,255,0,255,255,3
841,22946173.tif:Blue,187,255,0,255,255,3
842,22946173.tif:Blue,318,255,0,255,255,3
843,22946173.tif:Blue,349,255,0,255,255,3
844,22946173.tif:Blue,292,255,0,255,255,3
845,22946173.tif:Blue,332,255,0,255,255,3
846,22946173.tif:Blue,294,255,0,255,255,3
847,22946173.tif:Blue,317,255,0,255,255,3
848,22946173.tif:Blue,316,255,0,255,255,3
849,22946173.tif:Blue,404,255,0,255,255,3
850,22946173.tif:Blue,303,255,0,255,255,3
851,22946173.tif:Blue,378,255,0,255,255,3
852,22946173.tif:Blue,251,255,0,255,255,3
853,22946173.tif:Blue,231,255,0,255,255,3
854,22946173.tif:Blue,295,255,0,255,255,3
855,22946173.tif:Blue,216,255,0,255,255,3
856,22946173.tif:Blue,450,255,0,255,255,3
857,22946173.tif:Blue,313,255,0,255,255,3
858,22946173.tif:Blue,463,255,0,255,255,3
859,22946173.tif:Blue,324,255,0,255,255,3
860,22946173.tif:Blue,328,255,0,255,255,3
861,22946173.tif:Blue,299,255,0,255,255,3
862,22946173.tif:Blue,360,255,0,255,255,3
863,22946173.tif:Blue,318,255,0,255,255,3
864,22946173.tif:Blue,333,255,0,255,255,3
865,22946173.tif:Blue,331,255,0,255,255,3
866,22946173.tif:Blue,329,255,0,255,255,3
867,22946173.tif:Blue,431,255,0,255,255,3
868,22946173.tif:Blue,380,255,0,255,255,3
869,22946173.tif:Blue,322,255,0,255,255,3
870,22946173.tif:Blue,343,255,0,255,255,3
871,22946173.tif:Blue,315,255,0,255,255,3
872,22946173.tif:Blue,334,255,0,255,255,3
873,22946173.tif:Blue,308,255,0,255,255,3
874,22946173.tif:Blue,337,255,0,255,255,3
875,22946173.tif:Blue,343,255,0,255,255,3
876,22946173.tif:Blue,444,255,0,255,255,3
877,22946173.tif:Blue,305,255,0,255,255,3
878,22946173.tif:Blue,316,255,0,255,255,3
879,22946173.tif:Blue,332,255,0,255,255,3
880,22946173.tif:Blue,292,255,0,255,255,3
881,22946173.tif:Blue,388,255,0,255,255,3
882,22946173.tif:Blue,409,255,0,255,255,3
883,22946173.tif:Blue,325,255,0,255,255,3
884,22946173.tif:Blue,330,255,0,255,255,3
885,22946173.tif:Blue,327,255,0,255,255,3
886,22946173.tif:Blue,343,255,0,255,255,3
887,22946173.tif:Blue,296,255,0,255,255,3
888,22946173.tif:Blue,349,255,0,255,255,3
889,22946173.tif:Blue,493,255,0,255,255,3
890,22946173.tif:Blue,333,255,0,255,255,3
891,22946173.tif:Blue,360,255,0,255,255,3
892,22946173.tif:Blue,331,255,0,255,255,3
893,22946173.tif:Blue,467,255,0,255,255,3
894,22946173.tif:Blue,300,255,0,255,255,3
895,22946173.tif:Blue,363,255,0,255,255,3
896,22946173.tif:Blue,343,255,0,255,255,3
897,22946173.tif:Blue,434,255,0,255,255,3
898,22946173.tif:Blue,430,255,0,255,255,3
899,22946173.tif:Blue,344,255,0,255,255,3
900,22946173.tif:Blue,328,255,0,255,255,3
901,22946173.tif:Blue,456,255,0,255,255,3
902,22946173.tif:Blue,314,255,0,255,255,3
903,22946173.tif:Blue,286,255,0,255,255,3
904,22946173.tif:Blue,317,255,0,255,255,3
905,22946173.tif:Blue,272,255,0,255,255,3
906,22946173.tif:Blue,316,255,0,255,255,3
907,22946173.tif:Blue,346,255,0,255,255,3
908,22946173.tif:Blue,489,255,0,255,255,3
909,22946173.tif:Blue,459,255,0,255,255,3
910,22946173.tif:Blue,330,255,0,255,255,3
911,22946173.tif:Blue,291,255,0,255,255,3
912,22946173.tif:Blue,309,255,0,255,255,3
913,22946173.tif:Blue,327,255,0,255,255,3
914,22946173.tif:Blue,466,255,0,255,255,3
915,22946173.tif:Blue,338,255,0,255,255,3
916,22946173.tif:Blue,294,255,0,255,255,3
917,22946173.tif:Blue,412,255,0,255,255,3
918,22946173.tif:Blue,472,255,0,255,255,3
919,22946173.tif:Blue,481,255,0,255,255,3
920,22946173.tif:Blue,342,255,0,255,255,3
921,22946173.tif:Blue,306,255,0,255,255,3
922,22946173.tif:Blue,395,255,0,255,255,3
923,22946173.tif:Blue,358,255,0,255,255,3
924,22946173.tif:Blue,455,255,0,255,255,3
925,22946173.tif:Blue,341,255,0,255,255,3
926,22946173.tif:Blue,491,255,0,255,255,3
927,22946173.tif:Blue,443,255,0,255,255,3
928,22946173.tif:Blue,335,255,0,255,255,3
929,22946173.tif:Blue,325,255,0,255,255,3
930,22946173.tif:Blue,375,255,0,255,255,3
931,22946173.tif:Blue,415,255,0,255,255,3
932,22946173.tif:Blue,415,255,0,255,255,3
933,22946173.tif:Blue,475,255,0,255,255,3
934,22946173.tif:Blue,273,255,0,255,255,3
935,22946173.tif:Blue,307,255,0,255,255,3
936,22946173.tif:Blue,328,255,0,255,255,3
937,22946173.tif:Blue,292,255,0,255,255,3
938,22946173.tif:Blue,317,255,0,255,255,3
939,22946173.tif:Blue,332,255,0,255,255,3
940,22946173.tif:Blue,308,255,0,255,255,3
941,22946173.tif:Blue,282,255,0,255,255,3
942,22946173.tif:Blue,345,255,0,255,255,3
943,22946173.tif:Blue,455,255,0,255,255,3
944,22946173.tif:Blue,497,255,0,255,255,3
945,22946173.tif:Blue,459,255,0,255,255,3
946,22946173.tif:Blue,309,255,0,255,255,3
947,22946173.tif:Blue,410,255,0,255,255,3
948,22946173.tif:Blue,415,255,0,255,255,3
949,22946173.tif:Blue,478,255,0,255,255,3
950,22946173.tif:Blue,343,255,0,255,255,3
951,22946173.tif:Blue,372,255,0,255,255,3
952,22946173.tif:Blue,333,255,0,255,255,3
953,22946173.tif:Blue,475,255,0,255,255,3
954,22946173.tif:Blue,364,255,0,255,255,3
955,22946173.tif:Blue,295,255,0,255,255,3
956,22946173.tif:Blue,308,255,0,255,255,3
957,22946173.tif:Blue,498,255,0,255,255,3
958,22946173.tif:Blue,350,255,0,255,255,3
959,22946173.tif:Blue,403,255,0,255,255,3
960,22946173.tif:Blue,330,255,0,255,255,3
961,22946173.tif:Blue,320,255,0,255,255,3
962,22946173.tif:Blue,275,255,0,255,255,3
963,22946173.tif:Blue,495,255,0,255,255,3
964,22946173.tif:Blue,369,255,0,255,255,3
965,22946173.tif:Blue,464,255,0,255,255,3
966,22946173.tif:Blue,324,255,0,255,255,3
967,22946173.tif:Blue,344,255,0,255,255,3
968,22946173.tif:Blue,437,255,0,255,255,3
969,22946173.tif:Blue,419,255,0,255,255,3
970,22946173.tif:Blue,486,255,0,255,255,3
971,22946173.tif:Blue,375,255,0,255,255,3
972,22946173.tif:Blue,314,255,0,255,255,3
973,22946173.tif:Blue,433,255,0,255,255,3
974,22946173.tif:Blue,321,255,0,255,255,3
975,22946173.tif:Blue,321,255,0,255,255,3
976,22946173.tif:Blue,325,255,0,255,255,3
977,22946173.tif:Blue,303,255,0,255,255,3
978,22946173.tif:Blue,466,255,0,255,255,3
979,22946173.tif:Blue,354,255,0,255,255,3
980,22946173.tif:Blue,462,255,0,255,255,3
981,22946173.tif:Blue,190,255,0,255,255,3
982,22946173.tif:Blue,479,255,0,255,255,3
983,22946173.tif:Blue,403,255,0,255,255,3
984,22946173.tif:Blue,378,255,0,255,255,3
985,22946173.tif:Blue,192,255,0,255,255,3
986,22946173.tif:Blue,287,255,0,255,255,3
987,22946173.tif:Blue,455,255,0,255,255,3
988,22946173.tif:Blue,298,255,0,255,255,3
989,22946173.tif:Blue,314,255,0,255,255,3
990,22946173.tif:Blue,325,255,0,255,255,3
991,22946173.tif:Blue,374,255,0,255,255,3
992,22946173.tif:Blue,290,255,0,255,255,3
993,22946173.tif:Blue,474,255,0,255,255,3
994,22946173.tif:Blue,290,255,0,255,255,3
995,22946173.tif:Blue,200,255,0,255,255,3
996,22946173.tif:Blue,439,255,0,255,255,3
997,22946173.tif:Blue,284,255,0,255,255,3
998,22946173.tif:Blue,309,255,0,255,255,3
999,22946173.tif:Blue,300,255,0,255,255,3
1000,22946173.tif:Blue,286,255,0,255,255,3
1001,22946173.tif:Blue,301,255,0,255,255,3
1002,22946173.tif:Blue,389,255,0,255,255,3
1003,22946173.tif:Blue,465,255,0,255,255,3
1004,22946173.tif:Blue,371,255,0,255,255,3
1005,22946173.tif:Blue,439,255,0,255,255,3
1006,22946173.tif:Blue,328,255,0,255,255,3
1007,22946173.tif:Blue,423,255,0,255,255,3
1008,22946173.tif:Blue,392,255,0,255,255,3
1009,22946173.tif:Blue,264,255,0,255,255,3
1010,22946173.tif:Blue,429,255,0,255,255,3
1011,22946173.tif:Blue,262,255,0,255,255,3
1012,22946173.tif:Blue,272,255,0,255,255,3
1013,22946173.tif:Blue,473,255,0,255,255,3
1014,22946173.tif:Blue,334,255,0,255,255,3
1015,22946173.tif:Blue,380,255,0,255,255,3
1016,22946173.tif:Blue,271,255,0,255,255,3
1017,22946173.tif:Blue,326,255,0,255,255,3
1018,22946173.tif:Blue,453,255,0,255,255,3
1019,22946173.tif:Blue,473,255,0,255,255,3
1020,22946173.tif:Blue,413,255,0,255,255,3
1021,22946173.tif:Blue,276,255,0,255,255,3
1022,22946173.tif:Blue,270,255,0,255,255,3
1023,22946173.tif:Blue,390,255,0,255,255,3
1024,22946173.tif:Blue,345,255,0,255,255,3
1025,22946173.tif:Blue,499,255,0,255,255,3
1026,22946173.tif:Blue,358,255,0,255,255,3
1027,22946173.tif:Blue,302,255,0,255,255,3
1028,22946173.tif:Blue,343,255,0,255,255,3
1029,22946173.tif:Blue,263,255,0,255,255,3
1030,22946173.tif:Blue,320,255,0,255,255,3
1031,22946173.tif:Blue,354,255,0,255,255,3
1032,22946173.tif:Blue,163,255,0,255,255,3
1033,22946173.tif:Blue,307,255,0,255,255,3
1034,22946173.tif:Blue,253,255,0,255,255,3
1035,22946173.tif:Blue,318,255,0,255,255,3
1036,22946173.tif:Blue,312,255,0,255,255,3
1037,22946173.tif:Blue,363,255,0,255,255,3
1038,22946173.tif:Blue,245,255,0,255,255,3
1039,22946173.tif:Blue,310,255,0,255,255,3
1040,22946173.tif:Blue,295,255,0,255,255,3
1041,22946173.tif:Blue,389,255,0,255,255,3
1042,22946173.tif:Blue,292,255,0,255,255,3
1043,22946173.tif:Blue,352,255,0,255,255,3
1044,22946173.tif:Blue,368,255,0,255,255,3
1045,22946173.tif:Blue,323,255,0,255,255,3
1046,22946173.tif:Blue,420,255,0,255,255,3
1047,22946173.tif:Blue,482,255,0,255,255,3
1048,22946173.tif:Blue,316,255,0,255,255,3
1049,22946173.tif:Blue,440,255,0,255,255,3
1050,22946173.tif:Blue,432,255,0,255,255,3
1051,22946173.tif:Blue,499,255,0,255,255,3
1052,22946173.tif:Blue,261,255,0,255,255,3
1053,22946173.tif:Blue,212,255,0,255,255,3
1054,22946173.tif:Blue,434,255,0,255,255,3
1055,22946173.tif:Blue,473,255,0,255,255,3
1056,22946173.tif:Blue,278,255,0,255,255,3
1057,22946173.tif:Blue,361,255,0,255,255,3
1058,22946173.tif:Blue,277,255,0,255,255,3
1059,22946173.tif:Blue,396,255,0,255,255,3
1060,22946173.tif:Blue,179,255,0,255,255,3
1061,22946173.tif:Blue,358,255,0,255,255,3
1062,22946173.tif:Blue,185,255,0,255,255,3
1063,22946173.tif:Blue,304,255,0,255,255,3
1064,22946173.tif:Blue,317,255,0,255,255,3
1065,22946173.tif:Blue,288,255,0,255,255,3
1066,22946173.tif:Blue,384,255,0,255,255,3
1067,22946173.tif:Blue,469,255,0,255,255,3
1068,22946173.tif:Blue,205,255,0,255,255,3
1069,22946173.tif:Blue,439,255,0,255,255,3
1070,22946173.tif:Blue,295,255,0,255,255,3
1071,22946173.tif:Blue,423,255,0,255,255,3
1072,22946173.tif:Blue,412,255,0,255,255,3
1073,22946173.tif:Blue,288,255,0,255,255,3
1074,22946173.tif:Blue,404,255,0,255,255,3
1075,22946173.tif:Blue,296,255,0,255,255,3
1076,22946173.tif:Blue,251,255,0,255,255,3
1077,22946173.tif:Blue,367,255,0,255,255,3
1078,22946173.tif:Blue,419,255,0,255,255,3
1079,22946173.tif:Blue,487,255,0,255,255,3
1080,22946173.tif:Blue,445,255,0,255,255,3
1081,22946173.tif:Blue,307,255,0,255,255,3
1082,22946173.tif:Blue,500,255,0,255,255,3
1083,22946173.tif:Blue,379,255,0,255,255,3
1084,22946173.tif:Blue,289,255,0,255,255,3
1085,22946173.tif:Blue,413,255,0,255,255,3
1086,22946173.tif:Blue,260,255,0,255,255,3
1087,22946173.tif:Blue,412,255,0,255,255,3
1088,22946173.tif:Blue,292,255,0,255,255,3
1089,22946173.tif:Blue,285,255,0,255,255,3
1090,22946173.tif:Blue,281,255,0,255,255,3
1091,22946173.tif:Blue,360,255,0,255,255,3
1092,22946173.tif:Blue,298,255,0,255,255,3
1093,22946173.tif:Blue,275,255,0,255,255,3
1094,22946173.tif:Blue,425,255,0,255,255,3
1095,22946173.tif:Blue,300,255,0,255,255,3
1096,22946173.tif:Blue,329,255,0,255,255,3
1097,22946173.tif:Blue,382,255,0,255,255,3
1098,22946173.tif:Blue,303,255,0,255,255,3
1099,22946173.tif:Blue,493,255,0,255,255,3
1100,22946173.tif:Blue,283,255,0,255,255,3
1101,22946173.tif:Blue,486,255,0,255,255,3
1102,22946173.tif:Blue,320,255,0,255,255,3
1103,22946173.tif:Blue,300,255,0,255,255,3
1104,22946173.tif:Blue,289,255,0,255,255,3
1105,22946173.tif:Blue,488,255,0,255,255,3
1106,22946173.tif:Blue,303,255,0,255,255,3
1107,22946173.tif:Blue,290,255,0,255,255,3
1108,22946173.tif:Blue,319,255,0,255,255,3
